0x0291bc6b9b8b4662b57c98d9d1019d59db2498e6,MTL,20297.51
0x960e018de0656ae472527241b25145f0695e0eb0,ILV,2335700.85
0x960e018de0656ae472527241b25145f0695e0eb0,OCEAN,1495273.17
0x483f65300b6cb6f211aab39229d494e59fe24e66,BNT,2735394.76
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,ERC20,9243504.40
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,MANA,7002470.59
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,FTM,5203503.04
0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,BUSD,11046384.59
0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,POLY,4397423.81
0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,TRIBE,2647691.74
0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,NU,2301489.16
0x68842ccd38fac9a4f79606efffcf9e8bad7bd3e7,SUPER,1689945.57
0x68842ccd38fac9a4f79606efffcf9e8bad7bd3e7,PAXG,387276.85
0x0d0707963952f2fba59dd06f2b425ace40b492fe,CEEK,5482875.74
0x0d0707963952f2fba59dd06f2b425ace40b492fe,BOBA,5018054.78
0x0d0707963952f2fba59dd06f2b425ace40b492fe,BIT,4838561.71
0x0d0707963952f2fba59dd06f2b425ace40b492fe,BOA,3686511.46
0x0d0707963952f2fba59dd06f2b425ace40b492fe,ANY,2090535.34
0x09363887a4096b142f3f6b58a7eed2f1a0ff7343,CHZ,1455238.37
0x09363887a4096b142f3f6b58a7eed2f1a0ff7343,CHR,1073994.92
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,ELF,3164708.99
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,BAT,2940296.15
0x1692e170361cefd1eb7240ec13d048fd9af6d667,TEL,218170350.00
0x1692e170361cefd1eb7240ec13d048fd9af6d667,FTM,81120000.00
0x1692e170361cefd1eb7240ec13d048fd9af6d667,UTK,12933919.52
0x1692e170361cefd1eb7240ec13d048fd9af6d667,OCEAN,9760000.00
0x1692e170361cefd1eb7240ec13d048fd9af6d667,CHSB,7041780.40
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,BAT,344384.06
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,AST,196829.78
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,ASTRO,195807.41
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,AIX,134284.56
0x742d35cc6634c0532925a3b844bc454e4438f44e,MANA,46269374.44
0x742d35cc6634c0532925a3b844bc454e4438f44e,NEXO,38875106.25
0x742d35cc6634c0532925a3b844bc454e4438f44e,SAN,20540080.00
0x00b9e69051e0b5787b8d2a9a0308e415294e6b8a,SAND,1767660.19
0x00b9e69051e0b5787b8d2a9a0308e415294e6b8a,NU,1182234.39
0x00b9e69051e0b5787b8d2a9a0308e415294e6b8a,TRIBE,673004.25
0xfb7a818119b08975266a74cce909807f544a860f,DENT,602469.36
0xfb7a818119b08975266a74cce909807f544a860f,STMX,261650.13
0xfb7a818119b08975266a74cce909807f544a860f,UTK,256955.29
0x30a6f5c532e34b522c6d2d213e0a279759d1d249,BLZ,516713.04
0x668b9734ffe9ee8a01d4ade3362de71e8989ea87,TANKS,1849126.80
0x668b9734ffe9ee8a01d4ade3362de71e8989ea87,MIMIR,1442270.14
0x668b9734ffe9ee8a01d4ade3362de71e8989ea87,DNXC,1105924.97
0x95b564f3b3bae3f206aa418667ba000afafacc8a,USDC,3892286.42
0x95b564f3b3bae3f206aa418667ba000afafacc8a,SAND,2805402.90
0x95b564f3b3bae3f206aa418667ba000afafacc8a,HOT,2259118.24
0x95b564f3b3bae3f206aa418667ba000afafacc8a,OCEAN,1829973.62
0x583f38ae30b98d6bcc4059978149e5b01a8c0c8d,OCEAN,455602.38
0x299bf2ed3f500deca7714ee91311ebb824e7ecff,BAT,116570.95
0x299bf2ed3f500deca7714ee91311ebb824e7ecff,MANA,78498.47
0x299bf2ed3f500deca7714ee91311ebb824e7ecff,ZRX,55447.89
0x299bf2ed3f500deca7714ee91311ebb824e7ecff,POLY,54529.36
0x46340b20830761efd32832a74d7169b29feb9758,MANA,18337493.69
0x46340b20830761efd32832a74d7169b29feb9758,SHIB,12387369.82
0x46340b20830761efd32832a74d7169b29feb9758,SAND,8531120.17
0x46340b20830761efd32832a74d7169b29feb9758,MATIC,6737625.12
0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,USDT,13452437.44
0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,WBTC,7659495.00
0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,BUSD,5358173.89
0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,SHIB,2720435.40
0x0000006daea1723962647b7e189d311d757fb793,USDT,14087689.77
0x0000006daea1723962647b7e189d311d757fb793,USDC,11677219.72
0x0000006daea1723962647b7e189d311d757fb793,WBTC,11170037.04
0x190a951d3e25d54eca5a915d7334a4b58b1062fe,XFT,34708.21
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,MANA,73351399.67
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,LAMB,4248452.71
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,CVC,3544618.37
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,AST,3097603.33
0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,HIT,2508823.27
0x133d93566f9699b3af46fe150daa8a67a9563ed6,TRAC,790000.00
0x133d93566f9699b3af46fe150daa8a67a9563ed6,MLN,99896.72
0x133d93566f9699b3af46fe150daa8a67a9563ed6,BPRO,89100.00
0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5,USDC,289503.26
0x1062a747393198f70f71ec65a582423dba7e5ab3,NEXO,79516179.73
0x1062a747393198f70f71ec65a582423dba7e5ab3,BLZ,2684936.88
0x1062a747393198f70f71ec65a582423dba7e5ab3,KAN,1271214.58
0x1062a747393198f70f71ec65a582423dba7e5ab3,KCASH,654619.45
0x1062a747393198f70f71ec65a582423dba7e5ab3,OCN,652153.89
0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,SHIB,6073758.24
0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,1INCH,3789901.29
0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,SUSHI,2623424.40
0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,USDT,2086558.64
0xcffad3200574698b78f32232aa9d63eabd290703,ELON,92966742.88
0xcffad3200574698b78f32232aa9d63eabd290703,GALA,69514456.69
0xcffad3200574698b78f32232aa9d63eabd290703,DERC,11533867.16
0xd47297cdcf36eed17305d6a5471c6cd482c7e91c,TFL,264000.00
0xd47297cdcf36eed17305d6a5471c6cd482c7e91c,PLU,114496.95
0x01618498f4e857518d591d9afaf94ac77fe9e39c,BPT,77151.02
0x868c20050bdd1b0fa90c17b6329051a45f0031bc,IMX,338060.58
0x868c20050bdd1b0fa90c17b6329051a45f0031bc,GTC,229205.98
0x868c20050bdd1b0fa90c17b6329051a45f0031bc,BIRD,159500.09
0x868c20050bdd1b0fa90c17b6329051a45f0031bc,STMX,120839.02
0x7a503d87ee075c252e4923c1ffa8150867280a8f,BAT,140283.31
0xf4f56ddb2ceba5deb61296dc27138e8c83c5ab34,RLC,310447.90
0xf4f56ddb2ceba5deb61296dc27138e8c83c5ab34,BLT,28690.79
0x00b29e40b6684affbd9345f427349da4f6f22d27,ZRX,82118.69
0x00b29e40b6684affbd9345f427349da4f6f22d27,KNC,30077.08
0x503828976d22510aad0201ac7ec88293211d23da,USDC,50112899.92
0x503828976d22510aad0201ac7ec88293211d23da,COMP,9074184.82
0x503828976d22510aad0201ac7ec88293211d23da,GRT,5226132.34
0x503828976d22510aad0201ac7ec88293211d23da,OMG,3377728.98
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,CET,4649930.25
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,MANA,3830696.90
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,ALICE,1346511.05
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,DYDX,1039125.72
0xb850c8a345911833fd741adb4d86a69d7cca65ec,OMG,98878.34
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,OCN,1796260.25
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,MANA,1600150.97
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,LAMB,1500760.51
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,MTX,954006.78
0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,SHIB,54896581.81
0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,SAND,44310439.34
0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,MANA,17836211.21
0x9f0c8e1f71cf4cd20310ecb685b4427565d9348c,SAND,2512000.00
0x9f0c8e1f71cf4cd20310ecb685b4427565d9348c,1INCH,420000.00
0x9f0c8e1f71cf4cd20310ecb685b4427565d9348c,GTC,368604.42
0x9f0c8e1f71cf4cd20310ecb685b4427565d9348c,FTM,310500.00
0x4535969a3b5a48219e22d1277784bad4f49e4493,BAT,497034.28
0x547b1e08a037be78f243c06077d0fe25290c8834,MANA,765915.75
0x547b1e08a037be78f243c06077d0fe25290c8834,BAT,141453.26
0x547b1e08a037be78f243c06077d0fe25290c8834,ZRX,111253.67
0x547b1e08a037be78f243c06077d0fe25290c8834,PPT,85215.66
0x9cc5be83b211620cfe23e25bc65d6da6751bcf09,MATIC,1533303.23
0x9cc5be83b211620cfe23e25bc65d6da6751bcf09,KEEP,1517787.83
0x9cc5be83b211620cfe23e25bc65d6da6751bcf09,POWR,688277.80
0x9cc5be83b211620cfe23e25bc65d6da6751bcf09,1INCH,423500.67
0xda8e12cc4262e0213e037fe7335430b1d73a69ab,ZRX,82261.65
0x630494ebef363cdd1e9a9e457a5324af01f0e4d1,OMG,28044.09
